Geographic Level,Location,Year,Total Population,Percent Change in Population,Numeric Change in Population,Births,Deaths,Natural Increase,Net Migration,Net Foreign Immigration,Net Domestic Migration,Crude Birth Rate,Crude Death Rate,Crude Migration Rate,Crude Domestic Migration Rate,Crude Foreign Migration Rate,Source
County,San Luis Obispo,2015,280077.0,0.66,1850.0,2601.0,2310.0,291.0,1581.0,217.0,1364.0,9.286731863023384,8.247731873734724,5.644876230465194,4.870089296871932,0.7747869335932619,Census
County,San Luis Obispo,2016,281803.0,0.62,1726.0,2627.0,2358.0,269.0,1464.0,204.0,1260.0,9.322115094587357,8.367547542077267,5.195118575742629,4.471208610270296,0.7239099654723334,Census
County,San Luis Obispo,2017,282481.0,0.24,678.0,2584.0,2519.0,65.0,625.0,89.0,536.0,9.147517886158717,8.917413914564165,2.212538188409132,1.897472750379672,0.3150654380294603,Census
County,San Luis Obispo,2018,283354.0,0.31,873.0,2519.0,2498.0,21.0,857.0,-16.0,873.0,8.88993979262689,8.815827551402132,3.0244852728389224,3.0809517423435,-0.0564664695045773,Census
County,San Luis Obispo,2019,283111.0,-0.09,-243.0,2488.0,2465.0,23.0,-252.0,-7.0,-245.0,8.788072522791413,8.70683230252445,-0.8901102394467189,-0.8653849550176432,-0.0247252844290755,Census
County,San Luis Obispo,2021,279464.0,-1.29,-3647.0,2372.0,2679.0,-307.0,-2133.0,77.0,-2210.0,8.487676409126042,9.586207883663011,-7.6324678670598,-7.907995305298714,0.27552743823891446,Census
County,San Luis Obispo,2022,282046.0,0.92,2582.0,2445.0,2676.0,-231.0,2696.0,235.0,2461.0,8.668798706593961,9.48781404451756,9.558724463385406,8.725527041688235,0.8331974216971699,Census
County,San Luis Obispo,2023,281639.0,-0.14,-407.0,2389.0,2563.0,-174.0,-236.0,332.0,-568.0,8.482489996058785,9.100302159857122,-0.8379521302092395,-2.016766143893424,1.1788140136841845,Census
County,San Mateo,2011,728344.0,,,9144.0,4551.0,4593.0,4068.0,3518.0,550.0,12.554507210878375,6.248421075755412,5.585272893028569,0.755137682194128,4.830135210834441,Census
County,San Mateo,2012,739224.0,1.49,10880.0,9013.0,4660.0,4353.0,6492.0,3585.0,2907.0,12.192515394521822,6.30390788177873,8.782182396675433,3.9325021914872895,4.849680205188143,Census
County,San Mateo,2013,748661.0,1.28,9437.0,9070.0,4712.0,4358.0,5096.0,4316.0,780.0,12.114962579859242,6.293903382171637,6.806819107713638,1.0418600675071894,5.764959040206448,Census
County,San Mateo,2014,757204.0,1.14,8543.0,8949.0,4518.0,4431.0,4195.0,4879.0,-684.0,11.818479564291788,5.966687973122171,5.540118647022467,-0.9033232787993724,6.44344192582184,Census
County,San Mateo,2015,765055.0,1.04,7851.0,9168.0,4771.0,4397.0,3527.0,5779.0,-2252.0,11.983452170105418,6.2361529563234015,4.610126069367562,-2.943579219794655,7.553705289162217,Census
County,San Mateo,2016,767906.0,0.37,2851.0,9002.0,4660.0,4342.0,-1470.0,5282.0,-6752.0,11.722788987193743,6.068451086461103,-1.9142968019523223,-8.792742861756517,6.878446059804195,Census
County,San Mateo,2017,768901.0,0.13,995.0,8753.0,4856.0,3897.0,-2876.0,4756.0,-7632.0,11.383780226583136,6.315507458047264,-3.740403510985159,-9.925855214130298,6.185451703145138,Census
County,San Mateo,2018,768681.0,-0.03,-220.0,8503.0,4984.0,3519.0,-3730.0,3568.0,-7298.0,11.061805872657189,6.4838339961570535,-4.852468058921712,-9.494185494372829,4.641717435451117,Census
County,San Mateo,2019,766573.0,-0.27,-2108.0,8425.0,5187.0,3238.0,-5343.0,3610.0,-8953.0,10.990473183897684,6.766478861113032,-6.969981984755529,-11.679252986995367,4.709271002239839,Census
County,San Mateo,2021,739149.0,-3.58,-27424.0,7437.0,5299.0,2138.0,-24113.0,1716.0,-25829.0,10.06157080642739,7.169055224318778,-32.62265118399673,-34.94423992997353,2.3215887459767925,Census
County,San Mateo,2022,728929.0,-1.38,-10220.0,7537.0,5131.0,2406.0,-13123.0,4718.0,-17841.0,10.339827335721312,7.039094342521699,-18.00312513290046,-24.47563480119463,6.472509668294169,Census
County,San Mateo,2023,726353.0,-0.35,-2576.0,7394.0,4872.0,2522.0,-5066.0,5269.0,-10335.0,10.17962340625013,6.707482449993323,-6.974570215859231,-14.22861886713485,7.254048651275619,Census
County,Santa Barbara,2011,425453.0,,,5748.0,2864.0,2884.0,-1666.0,703.0,-2369.0,13.510305486152406,6.731648384192848,-3.915826189966929,-5.56818261946678,1.6523564294998507,Census
County,Santa Barbara,2012,429699.0,1.0,4246.0,5640.0,2860.0,2780.0,1533.0,862.0,671.0,13.12546689659506,6.655821866003877,3.567613608595784,1.5615582070239864,2.006055401571798,Census
County,Santa Barbara,2013,434601.0,1.14,4902.0,5703.0,2984.0,2719.0,2218.0,1047.0,1171.0,13.122381218635024,6.866067956585465,5.103531745209974,2.694425461515275,2.4091062836947,Census
County,Santa Barbara,2014,439045.0,1.02,4444.0,5760.0,2977.0,2783.0,1745.0,1210.0,535.0,13.119384117801136,6.780626131717706,3.974535639854684,1.2185539067749318,2.7559817330797527,Census
County,Santa Barbara,2015,442229.0,0.73,3184.0,5810.0,3008.0,2802.0,420.0,1588.0,-1168.0,13.13798959362683,6.8019057999362325,0.9497341874910964,-2.641165549975239,3.5908997374663354,Census
County,Santa Barbara,2016,444340.0,0.48,2111.0,5586.0,3122.0,2464.0,-345.0,1488.0,-1833.0,12.571454291758563,7.026151145519197,-0.7764324616284827,-4.125219426565242,3.3487869649367603,Census
County,Santa Barbara,2017,445298.0,0.22,958.0,5522.0,3233.0,2289.0,-1318.0,957.0,-2275.0,12.4006844854457,7.260306581210784,-2.9598156739980865,-5.1089382840255295,2.1491226100274425,Census
County,Santa Barbara,2018,445780.0,0.11,482.0,5431.0,3281.0,2150.0,-1666.0,491.0,-2157.0,12.183139665305756,7.360132800933195,-3.737269505137063,-4.838709677419355,1.1014401722822915,Census
County,Santa Barbara,2019,446499.0,0.16,719.0,5390.0,3288.0,2102.0,-1371.0,553.0,-1924.0,12.071695569306986,7.363958261944596,-3.0705555891502554,-4.309080199507726,1.23852461035747,Census
County,Santa Barbara,2021,437521.0,-2.01,-8978.0,5305.0,3733.0,1572.0,-11775.0,440.0,-12215.0,12.125132279364877,8.532161884800958,-26.912993890578967,-27.918659904324592,1.005666013745626,Census
County,Santa Barbara,2022,443915.0,1.46,6394.0,5599.0,3547.0,2052.0,4135.0,1074.0,3061.0,12.612774968180844,7.9902684072401255,9.314846310667583,6.895464221754165,2.419382088913418,Census
County,Santa Barbara,2023,441257.0,-0.6,-2658.0,5560.0,3423.0,2137.0,-4822.0,1424.0,-6246.0,12.600366679735393,7.7573840188370955,-10.927871965770514,-14.155016237702744,3.22714427193223,Census
County,Santa Clara,2011,1812054.0,,,24027.0,9158.0,14869.0,11189.0,14153.0,-2964.0,13.259538623021168,5.053933271304277,6.174760796311809,-1.6357128429947454,7.810473639306555,Census
County,Santa Clara,2012,1837853.0,1.42,25799.0,23420.0,9308.0,14112.0,12054.0,13618.0,-1564.0,12.7431301632938,5.064605275830004,6.558740008041993,-0.8509929793079207,7.409732987349913,Census
County,Santa Clara,2013,1866425.0,1.55,28572.0,24177.0,9437.0,14740.0,14145.0,16301.0,-2156.0,12.95364131963513,5.05619031035268,7.578659737198119,-1.155149550611463,8.733809287809581,Census
County,Santa Clara,2014,1891753.0,1.36,25328.0,23416.0,9434.0,13982.0,11657.0,19269.0,-7612.0,12.377937288853248,4.986908967502628,6.162009522384793,-4.023781117302312,10.185790639687106,Census
County,Santa Clara,2015,1916285.0,1.3,24532.0,23693.0,9894.0,13799.0,10858.0,22124.0,-11266.0,12.364027271517546,5.1631150898744185,5.666171785512072,-5.87908374798112,11.545255533493192,Census
County,Santa Clara,2016,1928368.0,0.63,12083.0,23219.0,10108.0,13111.0,-1054.0,19970.0,-21024.0,12.040751557793948,5.241738091484613,-0.5465761721829028,-10.902483343428226,10.355907171245322,Census
County,Santa Clara,2017,1932510.0,0.21,4142.0,22639.0,10225.0,12414.0,-8335.0,17926.0,-26261.0,11.714816482191551,5.291046359397882,-4.313043658247564,-13.58906292852301,9.276019270275444,Census
County,Santa Clara,2018,1932337.0,-0.01,-173.0,21826.0,10727.0,11099.0,-11311.0,13262.0,-24573.0,11.295131232285051,5.551309114300456,-5.853533829761579,-12.716725912716054,6.863192082954475,Census
County,Santa Clara,2019,1927852.0,-0.23,-4485.0,21713.0,11258.0,10455.0,-15012.0,13409.0,-28421.0,11.262794031907012,5.839659890904489,-7.786904803895735,-14.74231424403948,6.955409440143745,Census
County,Santa Clara,2021,1885173.0,-2.21,-42679.0,18827.0,12068.0,6759.0,-50053.0,6704.0,-56757.0,9.986881840552565,6.40153450107762,-26.55087888485566,-30.107051183100968,3.556172298245307,Census
County,Santa Clara,2022,1878335.0,-0.36,-6838.0,19424.0,11300.0,8124.0,-14980.0,18322.0,-33302.0,10.341073344211763,6.015966267997988,-7.97514820306282,-17.729531739545926,9.754383536483108,Census
County,Santa Clara,2023,1877592.0,-0.04,-743.0,18707.0,10741.0,7966.0,-8672.0,20405.0,-29077.0,9.963293409856881,5.720625141138224,-4.6186818009450405,-15.486325037601352,10.867643236656312,Census
County,Santa Cruz,2011,264858.0,,,3243.0,1700.0,1543.0,173.0,92.0,81.0,12.244296944022835,6.418533704853167,0.6531801946703516,0.305824252995945,0.3473559416744067,Census
County,Santa Cruz,2012,266340.0,0.56,1482.0,3162.0,1672.0,1490.0,48.0,35.0,13.0,11.872043252984906,6.277690170458812,0.1802207704437936,0.0488097919951941,0.1314109784485995,Census
County,Santa Cruz,2013,268816.0,0.93,2476.0,2984.0,1728.0,1256.0,1225.0,245.0,980.0,11.100529730373191,6.428188798285817,4.557020415451461,3.6456163323611688,0.9114040830902922,Census
County,Santa Cruz,2014,270861.0,0.76,2045.0,2892.0,1732.0,1160.0,915.0,310.0,605.0,10.677063143088152,6.394423708101203,3.378116450873326,2.233617981178538,1.1444984696947882,Census
County,Santa Cruz,2015,273503.0,0.98,2642.0,2981.0,1721.0,1260.0,1386.0,386.0,1000.0,10.899332000014624,6.2924355491530255,5.067586095947759,3.656267024493333,1.4113190714544264,Census
County,Santa Cruz,2016,274396.0,0.33,893.0,2825.0,1727.0,1098.0,-192.0,373.0,-565.0,10.295339582209651,6.293823525124273,-0.6997186547908861,-2.0590679164419305,1.3593492616510443,Census
County,Santa Cruz,2017,274856.0,0.17,460.0,2738.0,1783.0,955.0,-483.0,214.0,-697.0,9.96157988182903,6.487033210117297,-1.757283814069913,-2.535873330034637,0.7785895159647233,Census
County,Santa Cruz,2018,273841.0,-0.37,-1015.0,2571.0,1776.0,795.0,-1810.0,48.0,-1858.0,9.388659842755468,6.4855153172826565,-6.609674957365771,-6.784959155130166,0.1752841977643961,Census
County,Santa Cruz,2019,273213.0,-0.23,-628.0,2540.0,1885.0,655.0,-1280.0,59.0,-1339.0,9.296775775676853,6.899378872894042,-4.684989367270225,-4.900938095917836,0.2159487286476119,Census
County,Santa Cruz,2021,260475.0,-4.66,-12738.0,2184.0,2127.0,57.0,-9442.0,94.0,-9536.0,8.384681831269797,8.165850849409733,-36.24916018811786,-36.610039351185335,0.36087916306747286,Census
County,Santa Cruz,2022,264240.0,1.45,3765.0,2301.0,1989.0,312.0,3181.0,283.0,2898.0,8.707992733878292,7.5272479564032695,12.03829851650015,10.967302452316076,1.070996064184075,Census
County,Santa Cruz,2023,261547.0,-1.02,-2693.0,2261.0,1903.0,358.0,-3059.0,396.0,-3455.0,8.644717775390275,7.275938932581907,-11.695794637292725,-13.209862854477398,1.5140682171846742,Census
County,Shasta,2011,177588.0,,,2105.0,2049.0,56.0,266.0,137.0,129.0,11.853278374664956,11.537941752821135,1.497848953758137,0.7264004324616529,0.7714485212964839,Census
County,Shasta,2012,177875.0,0.16,287.0,2059.0,2008.0,51.0,277.0,125.0,152.0,11.57554462403373,11.288826423049894,1.557273366127899,0.8545326774420239,0.7027406886858749,Census
County,Shasta,2013,178397.0,0.29,522.0,2108.0,2072.0,36.0,521.0,213.0,308.0,11.816342203063954,11.614545087641607,2.9204526981955974,1.7264864319467257,1.193966266248872,Census
County,Shasta,2014,178844.0,0.25,447.0,2142.0,2160.0,-18.0,504.0,204.0,300.0,11.976918431705844,12.077564805081524,2.818098454519022,1.677439556261323,1.1406588982576995,Census
County,Shasta,2015,178314.0,-0.3,-530.0,2097.0,2281.0,-184.0,-331.0,319.0,-650.0,11.76015343719506,12.792041006314705,-1.856276007492401,-3.645254999607434,1.788978992115033,Census
County,Shasta,2016,178571.0,0.14,257.0,2061.0,2213.0,-152.0,421.0,289.0,132.0,11.54162769990648,12.392829742791385,2.35760565825358,0.7392017740842578,1.618403884169322,Census
County,Shasta,2017,179384.0,0.46,813.0,1979.0,2400.0,-421.0,1244.0,258.0,986.0,11.03219908130045,13.379119653926772,6.934843687285377,5.496588324488249,1.438255362797128,Census
County,Shasta,2018,179709.0,0.18,325.0,2032.0,2376.0,-344.0,677.0,194.0,483.0,11.3071688118013,13.221374555531444,3.767201420073564,2.6876784134350533,1.07952300663851,Census
County,Shasta,2019,180080.0,0.21,371.0,1977.0,2297.0,-320.0,707.0,193.0,514.0,10.978454020435365,12.755442025766325,3.926032874278099,2.854286983562861,1.0717458907152375,Census
County,Shasta,2021,182135.0,1.14,2055.0,1806.0,2616.0,-810.0,856.0,95.0,761.0,9.915721854668242,14.362972520383233,4.699810580064239,4.178219452603837,0.5215911274604003,Census
County,Shasta,2022,180937.0,-0.66,-1198.0,1806.0,2675.0,-869.0,-237.0,220.0,-457.0,9.981374732641749,14.78415138971023,-1.309848179200495,-2.5257410037747943,1.2158928245742993,Census
County,Shasta,2023,180366.0,-0.32,-571.0,1734.0,2543.0,-809.0,239.0,254.0,-15.0,9.613785303216794,14.099109588281607,1.3250834414468358,-0.08316423272678887,1.4082476741736247,Census
County,Sierra,2011,3098.0,,,17.0,35.0,-18.0,-104.0,0.0,-104.0,5.487411233053583,11.29761136216914,-33.57004519044545,-33.57004519044545,0.0,Census
County,Sierra,2012,3067.0,-1.0,-31.0,21.0,31.0,-10.0,-22.0,2.0,-24.0,6.847081838930551,10.10759700032605,-7.173133355070101,-7.825236387349201,0.6521030322791,Census
County,Sierra,2013,3028.0,-1.27,-39.0,19.0,38.0,-19.0,-21.0,-1.0,-20.0,6.274768824306473,12.549537648612946,-6.935270805812417,-6.605019815059445,-0.3302509907529722,Census
County,Sierra,2014,2972.0,-1.85,-56.0,16.0,41.0,-25.0,-32.0,0.0,-32.0,5.383580080753701,13.79542395693136,-10.767160161507402,-10.767160161507402,0.0,Census
County,Sierra,2015,2985.0,0.44,13.0,22.0,36.0,-14.0,27.0,0.0,27.0,7.3701842546063645,12.060301507537687,9.045226130653266,9.045226130653266,0.0,Census
County,Sierra,2016,2951.0,-1.14,-34.0,30.0,32.0,-2.0,-31.0,0.0,-31.0,10.166045408336156,10.8437817688919,-10.504913588614029,-10.504913588614029,0.0,Census
County,Sierra,2017,3002.0,1.73,51.0,33.0,32.0,1.0,50.0,0.0,50.0,10.992671552298468,10.659560293137908,16.655562958027982,16.655562958027982,0.0,Census
County,Sierra,2018,2997.0,-0.17,-5.0,27.0,24.0,3.0,-8.0,0.0,-8.0,9.00900900900901,8.008008008008009,-2.669336002669336,-2.669336002669336,0.0,Census
County,Sierra,2019,3005.0,0.27,8.0,25.0,37.0,-12.0,20.0,0.0,20.0,8.319467554076539,12.312811980033278,6.655574043261232,6.655574043261232,0.0,Census
County,Sierra,2021,3294.0,9.62,289.0,24.0,35.0,-11.0,84.0,0.0,84.0,7.285974499089253,10.625379477838493,25.500910746812387,25.500910746812387,0.0,Census
County,Sierra,2022,3222.0,-2.19,-72.0,25.0,32.0,-7.0,-64.0,0.0,-64.0,7.759155803848541,9.931719428926133,-19.863438857852266,-19.863438857852266,0.0,Census
County,Sierra,2023,3200.0,-0.68,-22.0,23.0,34.0,-11.0,-11.0,0.0,-11.0,7.1875,10.625,-3.4375,-3.4375,0.0,Census
County,Siskiyou,2011,44615.0,,,462.0,540.0,-78.0,-244.0,13.0,-257.0,10.355261683290372,12.103552616832904,-5.469012663902275,-5.760394486159363,0.2913818222570884,Census
County,Siskiyou,2012,44079.0,-1.2,-536.0,497.0,530.0,-33.0,-512.0,13.0,-525.0,11.275210417659205,12.023866240159713,-11.615508518795798,-11.910433539780849,0.2949250209850496,Census
County,Siskiyou,2013,43532.0,-1.24,-547.0,452.0,578.0,-126.0,-426.0,6.0,-432.0,10.383166406321786,13.277588900119452,-9.785904621887347,-9.92373426444914,0.1378296425617936,Census
County,Siskiyou,2014,43338.0,-0.45,-194.0,463.0,513.0,-50.0,-136.0,16.0,-152.0,10.683464857630716,11.837186764502285,-3.138123586690664,-3.507314596889566,0.3691910101989016,Census
County,Siskiyou,2015,43254.0,-0.19,-84.0,439.0,584.0,-145.0,68.0,18.0,50.0,10.14935034910066,13.501641466685165,1.5721089379016968,1.155962454339483,0.4161464835622139,Census
County,Siskiyou,2016,43376.0,0.28,122.0,462.0,617.0,-155.0,278.0,14.0,264.0,10.651051272593138,14.224455920324605,6.4090741423828845,6.086315012910365,0.3227591294725193,Census
County,Siskiyou,2017,43622.0,0.57,246.0,459.0,637.0,-178.0,426.0,10.0,416.0,10.522213561964143,14.602723396451331,9.765714547705286,9.536472422172295,0.2292421255329879,Census
County,Siskiyou,2018,43550.0,-0.17,-72.0,402.0,508.0,-106.0,38.0,3.0,35.0,9.230769230769232,11.66475315729047,0.8725602755453502,0.8036739380022963,0.0688863375430539,Census
County,Siskiyou,2019,43539.0,-0.03,-11.0,382.0,525.0,-143.0,135.0,2.0,133.0,8.77374308091596,12.058154757803347,3.1006683662922896,3.0547325386435147,0.0459358276487746,Census
County,Siskiyou,2021,44139.0,1.38,600.0,428.0,637.0,-209.0,351.0,7.0,344.0,9.696640159496138,14.431681732708036,7.952151158839122,7.7935612496884845,0.15858990915063778,Census
County,Siskiyou,2022,43786.0,-0.8,-353.0,370.0,638.0,-268.0,-59.0,17.0,-76.0,8.450189558306308,14.570867400538985,-1.3474626592974923,-1.7357146119764308,0.3882519526789385,Census
County,Siskiyou,2023,42905.0,-2.01,-881.0,323.0,644.0,-321.0,-557.0,22.0,-579.0,7.528260109544343,15.009905605407296,-12.982169910266869,-13.494930660762149,0.5127607504952804,Census
County,Solano,2011,416342.0,,,5175.0,2872.0,2303.0,80.0,753.0,-673.0,12.42968521071619,6.898175058005197,0.1921497230642116,-1.6164595452776804,1.808609268341892,Census
County,Solano,2012,419674.0,0.8,3332.0,5069.0,2920.0,2149.0,1281.0,1154.0,127.0,12.078422775773577,6.957781516129186,3.052369219918317,0.3026158399138378,2.74975338000448,Census
County,Solano,2013,423659.0,0.95,3985.0,5142.0,2961.0,2181.0,1870.0,954.0,916.0,12.137119711843724,6.989111526015026,4.413927238651841,2.1621162302701,2.251811008381741,Census
County,Solano,2014,429006.0,1.26,5347.0,5254.0,3034.0,2220.0,3146.0,886.0,2260.0,12.24691496156231,7.072162160902178,7.333230770665212,5.267991589861214,2.065239180803998,Census
County,Solano,2015,433409.0,1.03,4403.0,5283.0,3178.0,2105.0,2338.0,933.0,1405.0,12.189410003022548,7.332565775053125,5.394442662704281,3.241741634345387,2.1527010283588943,Census
County,Solano,2016,438858.0,1.26,5449.0,5195.0,3224.0,1971.0,3481.0,790.0,2691.0,11.837541983967478,7.346339818346709,7.931950653742213,6.131823961281326,1.8001266924608872,Census
County,Solano,2017,443511.0,1.06,4653.0,5195.0,3376.0,1819.0,2834.0,534.0,2300.0,11.713350965365008,7.611987075856067,6.389920430383913,5.185891668977771,1.2040287614061431,Census
County,Solano,2018,445725.0,0.5,2214.0,5093.0,3682.0,1411.0,815.0,198.0,617.0,11.426327892758987,8.260698861405576,1.828481687138931,1.3842615962757303,0.4442200908632004,Census
County,Solano,2019,447643.0,0.43,1918.0,5088.0,3711.0,1377.0,557.0,280.0,277.0,11.36620029800533,8.290088306976765,1.2442951191016056,0.6187966750289852,0.6254984440726205,Census
County,Solano,2021,450653.0,0.67,3010.0,4911.0,3995.0,916.0,-3105.0,315.0,-3420.0,10.897519821237182,8.864913802859405,-6.890001841771829,-7.588987535864622,0.6989856940927942,Census
County,Solano,2022,448885.0,-0.39,-1768.0,4960.0,4007.0,953.0,-2653.0,1101.0,-3754.0,11.04960067723359,8.926562482595765,-5.910199717076757,-8.362943738373971,2.4527440212972142,Census
County,Solano,2023,449218.0,0.07,333.0,4792.0,3819.0,973.0,-653.0,1312.0,-1965.0,10.667426505616426,8.501440280665513,-1.4536372095508194,-4.37426817269121,2.9206309631403906,Census
County,Sonoma,2011,487421.0,,,5309.0,3870.0,1439.0,1242.0,103.0,1139.0,10.892021476300776,7.939748184834056,2.5481052314118595,2.336788936053227,0.2113162953586324,Census
County,Sonoma,2012,489993.0,0.53,2572.0,5046.0,3854.0,1192.0,1452.0,131.0,1321.0,10.298106299477748,7.865418485570203,2.963307639088722,2.6959568810166674,0.2673507580720541,Census
County,Sonoma,2013,494073.0,0.83,4080.0,5068.0,3914.0,1154.0,2949.0,394.0,2555.0,10.257593513509136,7.921906277007649,5.968753605236473,5.171300597280159,0.7974530079563141,Census
County,Sonoma,2014,498560.0,0.91,4487.0,4998.0,3999.0,999.0,3493.0,629.0,2864.0,10.02487163029525,8.02110077021823,7.006177792041078,5.7445442875481385,1.2616335044929397,Census
County,Sonoma,2015,500863.0,0.46,2303.0,5065.0,4032.0,1033.0,1339.0,653.0,686.0,10.112545746042333,8.050105517876146,2.6733857362192857,1.369636008249761,1.3037497279695247,Census
County,Sonoma,2016,502547.0,0.34,1684.0,4992.0,4117.0,875.0,838.0,708.0,130.0,9.933399264148427,8.192268583833949,1.6675057258326087,0.2586822725038653,1.4088234533287436,Census
County,Sonoma,2017,502469.0,-0.02,-78.0,4935.0,4285.0,650.0,-700.0,361.0,-1061.0,9.821501425958616,8.527889282721919,-1.39312076963952,-2.111573052267901,0.718452282628381,Census
County,Sonoma,2018,498643.0,-0.76,-3826.0,4539.0,4240.0,299.0,-4128.0,74.0,-4202.0,9.10270474066617,8.503077351933147,-8.278467761504723,-8.426870526609218,0.1484027651044936,Census
County,Sonoma,2019,494336.0,-0.86,-4307.0,4509.0,4379.0,130.0,-4437.0,97.0,-4534.0,9.121326385292594,8.858347358881408,-8.975676462972553,-9.171899274987052,0.1962228120145002,Census
County,Sonoma,2021,484519.0,-1.99,-9817.0,4420.0,4657.0,-237.0,-3630.0,228.0,-3858.0,9.122449274435057,9.611594178969245,-7.4919662593211,-7.962536040898293,0.47056978157719304,Census
County,Sonoma,2022,482669.0,-0.38,-1850.0,4543.0,4595.0,-52.0,-1510.0,579.0,-2089.0,9.412247316483969,9.519981602298884,-3.128437915010079,-4.328017751295401,1.1995798362853218,Census
County,Sonoma,2023,481812.0,-0.18,-857.0,4480.0,4388.0,92.0,-952.0,813.0,-1765.0,9.2982325056246,9.107286659526952,-1.9758744074452277,-3.6632545474168348,1.6873801399716073,Census
Region,South San Joaquin Valley,2011,2727313.0,,,45437.0,17912.0,27525.0,-10303.0,803.0,-11106.0,16.659987320853897,6.567636351236547,-3.777710882469302,-4.072139868067948,0.294428985598646,Census
Region,South San Joaquin Valley,2012,2738761.0,0.42,11448.0,44569.0,18095.0,26474.0,-15207.0,1343.0,-16550.0,16.273417067060617,6.607002217426055,-5.552510788637636,-6.042878513313137,0.490367724675501,Census
Region,South San Joaquin Valley,2013,2754314.0,0.57,15553.0,44193.0,18851.0,25342.0,-9750.0,2410.0,-12160.0,16.045011570939263,6.844172450926075,-3.539901405576852,-4.414892419673283,0.874991014096432,Census
Region,South San Joaquin Valley,2014,2774300.0,0.73,19986.0,43764.0,18676.0,25088.0,-4898.0,2836.0,-7734.0,15.774790037126484,6.731788198824929,-1.7654903939732547,-2.7877302382583,1.0222398442850449,Census
Region,South San Joaquin Valley,2015,2792836.0,0.67,18536.0,43535.0,19328.0,24207.0,-5511.0,4014.0,-9525.0,15.588097546723116,6.920563899921084,-1.9732630200985664,-3.4105117522117303,1.4372487321131635,Census
Region,South San Joaquin Valley,2016,2807478.0,0.52,14642.0,42477.0,19415.0,23062.0,-8413.0,4078.0,-12491.0,15.129949370930069,6.915459355335999,-2.996639688717062,-4.449188916173164,1.4525492274561012,Census
Region,South San Joaquin Valley,2017,2828923.0,0.76,21445.0,41714.0,20377.0,21337.0,151.0,1896.0,-1745.0,14.745540970892456,7.203094605261437,0.0533772039747988,-0.6168425227551262,0.6702197267299251,Census
Region,South San Joaquin Valley,2018,2848894.0,0.71,19971.0,41079.0,21132.0,19947.0,41.0,94.0,-53.0,14.419279903007974,7.417615397413873,0.0143915498435533,-0.0186037107733738,0.0329952606169271,Census
Region,South San Joaquin Valley,2019,2866715.0,0.63,17821.0,40757.0,21064.0,19693.0,-1846.0,221.0,-2067.0,14.217318428933469,7.347783089703721,-0.6439426311998228,-0.7210343546533228,0.0770917234534999,Census
Region,South San Joaquin Valley,2021,2907888.0,1.44,41173.0,38275.0,27087.0,11188.0,4660.0,948.0,3712.0,13.162473932971285,9.315008005810402,1.602537649317993,1.276527844263603,0.32600980505439,Census
Region,South San Joaquin Valley,2022,2915933.0,0.28,8045.0,39562.0,26065.0,13497.0,-4440.0,3317.0,-7757.0,13.567527100245446,8.938819924874815,-1.5226687307287239,-2.6602120144735837,1.1375432837448596,Census
Region,South San Joaquin Valley,2023,2918223.0,0.08,2290.0,38435.0,24721.0,13714.0,-11662.0,5052.0,-16714.0,13.17068640744727,8.471251168947678,-3.996267591613116,-5.727458114064621,1.7311905224515056,Census
County,Stanislaus,2011,517560.0,,,7785.0,3671.0,4114.0,-1699.0,581.0,-2280.0,15.041734291676327,7.092897441842491,-3.2827111832444547,-4.405286343612335,1.12257516036788,Census
County,Stanislaus,2012,520424.0,0.55,2864.0,7696.0,3812.0,3884.0,-988.0,296.0,-1284.0,14.787942139486264,7.324796704225785,-1.898452031420534,-2.4672190367853903,0.5687670053648564,Census
County,Stanislaus,2013,523451.0,0.58,3027.0,7508.0,3852.0,3656.0,-605.0,590.0,-1195.0,14.34327186307792,7.35885498356102,-1.1557910864627252,-2.282926195575135,1.1271351091124098,Census
County,Stanislaus,2014,528015.0,0.87,4564.0,7496.0,3929.0,3567.0,1089.0,584.0,505.0,14.196566385424656,7.441076484569567,2.062441407914548,0.9564122231376002,1.1060291847769474,Census
County,Stanislaus,2015,533211.0,0.98,5196.0,7672.0,4117.0,3555.0,1701.0,820.0,881.0,14.38830031638507,7.721146037872437,3.1901067307313618,1.6522539857579832,1.5378527449733783,Census
County,Stanislaus,2016,539255.0,1.13,6044.0,7782.0,4277.0,3505.0,2572.0,855.0,1717.0,14.431020574681735,7.931312644296298,4.769543166034622,3.184022401275834,1.5855207647587874,Census
County,Stanislaus,2017,544717.0,1.01,5462.0,7755.0,4388.0,3367.0,2129.0,478.0,1651.0,14.23675045941287,8.05555912519712,3.908451544563508,3.030931658090348,0.8775198864731594,Census
County,Stanislaus,2018,548126.0,0.63,3409.0,7413.0,4499.0,2914.0,512.0,140.0,372.0,13.524262669532186,8.20796678136049,0.934091796411774,0.6786760708304296,0.2554157255813444,Census
County,Stanislaus,2019,550660.0,0.46,2534.0,7393.0,4317.0,3076.0,-535.0,144.0,-679.0,13.42570733301856,7.839683289143936,-0.9715613990484148,-1.233065775614717,0.2615043765663022,Census
County,Stanislaus,2021,552723.0,0.37,2063.0,6906.0,5765.0,1141.0,-1959.0,321.0,-2280.0,12.494504480544503,10.430179312241394,-3.544270819198767,-4.1250318875820255,0.5807610683832588,Census
