Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2017,County,Humboldt,NHPI,Owned,0,0,0.0,0.0
2017,County,Humboldt,NHPI,Owned With Mortgage,0,0,0.0,0.0
2017,County,Humboldt,NHPI,Total,0,0,0.0,0.0
2017,County,Humboldt,White,Owned,8320,3694,0.322180917,0.143045229
2017,County,Humboldt,White,Owned With Mortgage,6148,2455,0.417975389,0.1669046159999999
2017,County,Humboldt,White,Owned Without Mortgage,2172,1239,0.195411606,0.111470985
2017,County,Humboldt,White,Rented,9485,4340,0.588801291,0.269414613
2017,County,Humboldt,White,Total,17805,8034,0.424605919,0.191591348
2017,County,Imperial,AIAN,Owned,0,0,0.0,0.0
2017,County,Imperial,AIAN,Owned With Mortgage,0,0,0.0,0.0
2017,County,Imperial,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Imperial,AIAN,Total,0,0,0.0,0.0
2017,County,Imperial,All,Owned,6764,2731,0.255014327,0.102963354
2017,County,Imperial,All,Owned With Mortgage,5027,2202,0.300747831,0.13173796
2017,County,Imperial,All,Owned Without Mortgage,1737,529,0.177082271,0.053930064
2017,County,Imperial,All,Rented,8398,4638,0.530612245,0.293043533
2017,County,Imperial,All,Total,15162,7369,0.358008075,0.173998253
2017,County,Imperial,Asian,Owned,283,135,0.662763466,0.3161592509999999
2017,County,Imperial,Asian,Owned With Mortgage,283,135,1.0,0.4770318019999999
2017,County,Imperial,Asian,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Imperial,Asian,Rented,0,0,0.0,0.0
2017,County,Imperial,Asian,Total,283,135,0.500884956,0.238938053
2017,County,Imperial,Black,Owned,171,0,0.788018433,0.0
2017,County,Imperial,Black,Owned With Mortgage,0,0,0.0,0.0
2017,County,Imperial,Black,Owned Without Mortgage,171,0,1.0,0.0
2017,County,Imperial,Black,Rented,346,0,0.726890756,0.0
2017,County,Imperial,Black,Total,517,0,0.746031746,0.0
2017,County,Imperial,Hispanic,Owned,5903,2533,0.312162877,0.133950291
2017,County,Imperial,Hispanic,Owned With Mortgage,4510,2067,0.355622142,0.162986911
2017,County,Imperial,Hispanic,Owned Without Mortgage,1393,466,0.223667309,0.074823378
2017,County,Imperial,Hispanic,Rented,7430,4089,0.539696375,0.2970146
2017,County,Imperial,Hispanic,Total,13333,6622,0.408023992,0.202650182
2017,County,Imperial,Multiracial,Owned,0,0,0.0,0.0
2017,County,Imperial,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Imperial,Multiracial,Total,0,0,0.0,0.0
2017,County,Imperial,NHPI,Owned,171,0,1.0,0.0
2017,County,Imperial,NHPI,Owned With Mortgage,171,0,1.0,0.0
2017,County,Imperial,NHPI,Total,171,0,1.0,0.0
2017,County,Imperial,White,Owned,236,63,0.037048666,0.00989011
2017,County,Imperial,White,Owned With Mortgage,63,0,0.019033233,0.0
2017,County,Imperial,White,Owned Without Mortgage,173,63,0.056535948,0.020588235
2017,County,Imperial,White,Rented,622,549,0.430152144,0.37966805
2017,County,Imperial,White,Total,858,612,0.109774821,0.078300921
2017,County,Inyo,AIAN,Owned,118,80,0.111742424,0.075757576
2017,County,Inyo,AIAN,Owned With Mortgage,75,37,0.206043956,0.1016483519999999
2017,County,Inyo,AIAN,Owned Without Mortgage,43,43,0.0621387279999999,0.0621387279999999
2017,County,Inyo,AIAN,Rented,322,19,0.579136691,0.034172662
2017,County,Inyo,AIAN,Total,440,99,0.272952854,0.061414392
2017,County,Inyo,All,Owned,15714,8388,0.280662273,0.149815142
2017,County,Inyo,All,Owned With Mortgage,11987,6417,0.378676354,0.20271679
2017,County,Inyo,All,Owned Without Mortgage,3727,1971,0.153160187,0.080997781
2017,County,Inyo,All,Rented,9511,4670,0.540735687,0.265506851
2017,County,Inyo,All,Total,25225,13058,0.342833456,0.177471527
2017,County,Inyo,Asian,Owned,298,42,0.92834891,0.130841121
2017,County,Inyo,Asian,Owned With Mortgage,230,28,0.909090909,0.110671937
2017,County,Inyo,Asian,Owned Without Mortgage,68,14,1.0,0.205882353
2017,County,Inyo,Asian,Rented,149,43,0.508532423,0.146757679
2017,County,Inyo,Asian,Total,447,85,0.728013029,0.138436482
2017,County,Inyo,Black,Owned,0,0,0.0,0.0
2017,County,Inyo,Black,Owned With Mortgage,0,0,0.0,0.0
2017,County,Inyo,Black,Total,0,0,0.0,0.0
2017,County,Inyo,Hispanic,Owned,1465,1089,0.361907115,0.269021739
2017,County,Inyo,Hispanic,Owned With Mortgage,1293,1089,0.455442057,0.38358577
2017,County,Inyo,Hispanic,Owned Without Mortgage,172,0,0.142266336,0.0
2017,County,Inyo,Hispanic,Rented,2073,932,0.493219129,0.221746372
2017,County,Inyo,Hispanic,Total,3538,2021,0.42879651,0.244940007
2017,County,Inyo,Multiracial,Owned,220,0,0.176565008,0.0
2017,County,Inyo,Multiracial,Owned With Mortgage,220,0,0.37414966,0.0
2017,County,Inyo,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Inyo,Multiracial,Rented,564,372,0.5943098,0.39199157
2017,County,Inyo,Multiracial,Total,784,372,0.357175399,0.169476082
2017,County,Inyo,NHPI,Owned,0,0,0.0,0.0
2017,County,Inyo,NHPI,Owned With Mortgage,0,0,0.0,0.0
2017,County,Inyo,NHPI,Total,0,0,0.0,0.0
2017,County,Inyo,Other,Owned,0,0,0.0,0.0
2017,County,Inyo,Other,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Inyo,Other,Total,0,0,0.0,0.0
2017,County,Inyo,White,Owned,13613,7177,0.277510499,0.14630815
2017,County,Inyo,White,Owned With Mortgage,10169,5263,0.370941855,0.191982199
2017,County,Inyo,White,Owned Without Mortgage,3444,1914,0.159149723,0.08844732
2017,County,Inyo,White,Rented,6403,3304,0.552554367,0.285122541
2017,County,Inyo,White,Total,20016,10481,0.33006827,0.172834009
2017,County,Kern,AIAN,Owned,264,63,0.2437673130110803,0.0581717450858725
2017,County,Kern,AIAN,Owned With Mortgage,264,63,0.2885245900852459,0.0688524589377049
2017,County,Kern,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Kern,AIAN,Rented,421,93,1.0,0.2209026128266033
2017,County,Kern,AIAN,Total,685,156,0.4554521275571809,0.1037234041396276
2017,County,Kern,All,Owned,45958,18595,0.2942121670409456,0.1190407600630317
2017,County,Kern,All,Owned With Mortgage,39462,15719,0.3657614237770228,0.1456946890970062
2017,County,Kern,All,Owned Without Mortgage,6496,2876,0.1344454329785996,0.0595235632478837
2017,County,Kern,All,Rented,55930,26393,0.5456053067867331,0.2574675643400546
2017,County,Kern,All,Total,101888,44988,0.3938202744811589,0.1738888437777765
2017,County,Kern,Asian,Owned,1258,559,0.1602139581500254,0.0711920530152827
2017,County,Kern,Asian,Owned With Mortgage,1124,425,0.2330499691306241,0.0881194278809869
2017,County,Kern,Asian,Owned Without Mortgage,134,134,0.0442390227296137,0.0442390227296137
2017,County,Kern,Asian,Rented,1046,707,0.336118252035347,0.2271850898733933
2017,County,Kern,Asian,Total,2304,1266,0.2101422839513863,0.1154688071055271
2017,County,Kern,Black,Owned,1328,398,0.2932214618032678,0.0878781186235372
2017,County,Kern,Black,Owned With Mortgage,1077,340,0.3082427017306811,0.0973096736877504
2017,County,Kern,Black,Owned Without Mortgage,251,58,0.2425120772695652,0.0560386473072463
2017,County,Kern,Black,Rented,5562,3274,0.6238223416544415,0.3672050249452669
2017,County,Kern,Black,Total,6890,3672,0.5124581627300111,0.2731126811560431
2017,County,Kern,Hispanic,Owned,20963,6688,0.3453997230993212,0.1101957425343208
2017,County,Kern,Hispanic,Owned With Mortgage,18853,5779,0.4078970144669624,0.1250324533537213
2017,County,Kern,Hispanic,Owned Without Mortgage,2110,909,0.1457987840301271,0.0628109452160724
2017,County,Kern,Hispanic,Rented,29789,12971,0.5564397123395722,0.2422900905417764
2017,County,Kern,Hispanic,Total,50752,19659,0.4443082632224955,0.172104668854938
2017,County,Kern,Multiracial,Owned,446,0,0.208411215017757,0.0
2017,County,Kern,Multiracial,Owned With Mortgage,267,0,0.1933381608385228,0.0
2017,County,Kern,Multiracial,Owned Without Mortgage,179,0,0.2358366273267457,0.0
2017,County,Kern,Multiracial,Rented,727,417,0.5872374799919226,0.336833602638126
2017,County,Kern,Multiracial,Total,1173,417,0.3472468916284784,0.1234458259878626
2017,County,Kern,NHPI,Rented,119,119,0.2902439024390243,0.2902439024390243
2017,County,Kern,NHPI,Total,119,119,0.2902439024390243,0.2902439024390243
2017,County,Kern,Other,Rented,401,0,0.8101010101010101,0.0
2017,County,Kern,Other,Total,401,0,0.8101010101010101,0.0
2017,County,Kern,White,Owned,21699,10887,0.2715395879241156,0.1362390659953322
2017,County,Kern,White,Owned With Mortgage,17877,9112,0.3501380810701177,0.1784672033401884
2017,County,Kern,White,Owned Without Mortgage,3822,1775,0.1324599708798433,0.0615166008883343
2017,County,Kern,White,Rented,17865,8812,0.5195881684830294,0.2562894452053631
2017,County,Kern,White,Total,39564,19699,0.3461599035009537,0.1723537544619927
2017,County,Kings,AIAN,Owned,0,0,0.0,0.0
2017,County,Kings,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Kings,AIAN,Total,0,0,0.0,0.0
2017,County,Kings,All,Owned,5269,1955,0.221693945,0.082256911
2017,County,Kings,All,Owned With Mortgage,4643,1753,0.2459346359999999,0.092854494
2017,County,Kings,All,Owned Without Mortgage,626,202,0.12806874,0.041325696
2017,County,Kings,All,Rented,8405,3126,0.481358456,0.179027547
2017,County,Kings,All,Total,13674,5081,0.331667799,0.123241486
2017,County,Kings,Asian,Owned,259,25,0.265368852,0.025614754
2017,County,Kings,Asian,Owned With Mortgage,259,25,0.2781954889999999,0.026852846
2017,County,Kings,Asian,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Kings,Asian,Rented,332,16,0.434554974,0.020942408
2017,County,Kings,Asian,Total,591,41,0.339655172,0.023563218
2017,County,Kings,Black,Owned,143,37,0.408571429,0.105714286
2017,County,Kings,Black,Owned With Mortgage,106,0,0.458874459,0.0
2017,County,Kings,Black,Owned Without Mortgage,37,37,0.31092437,0.31092437
2017,County,Kings,Black,Rented,1040,257,0.425183974,0.105069501
2017,County,Kings,Black,Total,1183,294,0.423104435,0.1051502149999999
2017,County,Kings,Hispanic,Owned,2129,1028,0.245022442,0.1183105079999999
2017,County,Kings,Hispanic,Owned With Mortgage,1931,978,0.271971831,0.137746479
2017,County,Kings,Hispanic,Owned Without Mortgage,198,50,0.124606671,0.031466331
2017,County,Kings,Hispanic,Rented,5061,2245,0.513233952,0.227664537
2017,County,Kings,Hispanic,Total,7190,3273,0.387601078,0.176442049
2017,County,Kings,Multiracial,Owned,0,0,0.0,0.0
2017,County,Kings,Multiracial,Owned With Mortgage,0,0,0.0,0.0
2017,County,Kings,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Kings,Multiracial,Rented,172,124,0.764444444,0.551111111
2017,County,Kings,Multiracial,Total,172,124,0.120363891,0.086773968
2017,County,Kings,Other,Owned,0,0,0.0,0.0
2017,County,Kings,Other,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Kings,Other,Total,0,0,0.0,0.0
2017,County,Kings,White,Owned,2738,865,0.220504148,0.069662559
2017,County,Kings,White,Owned With Mortgage,2347,750,0.247652211,0.079138968
2017,County,Kings,White,Owned Without Mortgage,391,115,0.132993197,0.039115646
2017,County,Kings,White,Rented,1800,484,0.432172869,0.116206483
2017,County,Kings,White,Total,4538,1349,0.273670245,0.081353275
2017,County,Lake,AIAN,Owned,243,139,0.25,0.143004115
2017,County,Lake,AIAN,Owned With Mortgage,156,77,0.607003891,0.299610895
2017,County,Lake,AIAN,Owned Without Mortgage,87,62,0.1216783219999999,0.086713287
2017,County,Lake,AIAN,Rented,396,300,0.529411765,0.401069519
2017,County,Lake,AIAN,Total,639,439,0.371511628,0.255232558
2017,County,Lake,All,Owned,14095,7570,0.351908721,0.188999576
2017,County,Lake,All,Owned With Mortgage,10203,5749,0.494499103,0.278631319
2017,County,Lake,All,Owned Without Mortgage,3892,1821,0.200411946,0.09376931
2017,County,Lake,All,Rented,8250,3808,0.48920778,0.225806452
2017,County,Lake,All,Total,22345,11378,0.3925892089999999,0.199905125
2017,County,Lake,Asian,Owned,0,0,0.0,0.0
2017,County,Lake,Asian,Owned With Mortgage,0,0,0.0,0.0
2017,County,Lake,Asian,Total,0,0,0.0,0.0
2017,County,Lake,Black,Owned,0,0,0.0,0.0
2017,County,Lake,Black,Owned With Mortgage,0,0,0.0,0.0
2017,County,Lake,Black,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Lake,Black,Rented,198,0,0.88,0.0
2017,County,Lake,Black,Total,198,0,0.515625,0.0
2017,County,Lake,Hispanic,Owned,1825,1509,0.387144675,0.32011031
2017,County,Lake,Hispanic,Owned With Mortgage,1133,826,0.391094235,0.285122541
2017,County,Lake,Hispanic,Owned Without Mortgage,692,683,0.380847551,0.375894331
2017,County,Lake,Hispanic,Rented,2033,665,0.432829466,0.141579732
2017,County,Lake,Hispanic,Total,3858,2174,0.409945808,0.231006269
2017,County,Lake,Multiracial,Owned,143,64,0.364795918,0.163265306
2017,County,Lake,Multiracial,Owned With Mortgage,64,64,0.367816092,0.367816092
2017,County,Lake,Multiracial,Owned Without Mortgage,79,0,0.362385321,0.0
2017,County,Lake,Multiracial,Rented,199,0,0.251580278,0.0
2017,County,Lake,Multiracial,Total,342,64,0.28909552,0.054099746
2017,County,Lake,White,Owned,11884,5858,0.355574173,0.175273772
2017,County,Lake,White,Owned With Mortgage,8850,4782,0.525909199,0.284169242
2017,County,Lake,White,Owned Without Mortgage,3034,1076,0.18283717,0.064842714
2017,County,Lake,White,Rented,5424,2843,0.521388061,0.273286552
2017,County,Lake,White,Total,17308,8701,0.394934398,0.1985396459999999
2017,County,Lassen,AIAN,Owned,68,27,0.092517007,0.036734694
2017,County,Lassen,AIAN,Owned With Mortgage,44,12,0.102088167,0.027842227
2017,County,Lassen,AIAN,Owned Without Mortgage,24,15,0.078947368,0.049342105
2017,County,Lassen,AIAN,Rented,137,66,0.3277511960000001,0.157894737
2017,County,Lassen,AIAN,Total,205,93,0.177797051,0.08065915
2017,County,Lassen,All,Owned,8308,3084,0.248437547,0.092222123
2017,County,Lassen,All,Owned With Mortgage,6339,2090,0.352558398,0.116240267
2017,County,Lassen,All,Owned Without Mortgage,1969,994,0.127352694,0.064290796
2017,County,Lassen,All,Rented,7313,3626,0.50682653,0.251299466
2017,County,Lassen,All,Total,15621,6710,0.326321287,0.140171297
2017,County,Lassen,Asian,Owned,0,0,0.0,0.0
2017,County,Lassen,Asian,Owned With Mortgage,0,0,0.0,0.0
2017,County,Lassen,Asian,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Lassen,Asian,Rented,120,120,0.437956204,0.437956204
2017,County,Lassen,Asian,Total,120,120,0.201005025,0.201005025
2017,County,Lassen,Black,Owned,297,77,0.7425,0.1925
2017,County,Lassen,Black,Owned With Mortgage,220,0,0.808823529,0.0
2017,County,Lassen,Black,Owned Without Mortgage,77,77,0.6015625,0.6015625
2017,County,Lassen,Black,Rented,252,0,0.79245283,0.0
2017,County,Lassen,Black,Total,549,77,0.764623955,0.10724234
2017,County,Lassen,Hispanic,Owned,881,605,0.314530525,0.215994288
2017,County,Lassen,Hispanic,Owned With Mortgage,584,345,0.3569682149999999,0.210880196
2017,County,Lassen,Hispanic,Owned Without Mortgage,297,260,0.254935622,0.223175966
2017,County,Lassen,Hispanic,Rented,1239,764,0.640972581,0.395240559
2017,County,Lassen,Hispanic,Total,2120,1369,0.44782425,0.289184622
2017,County,Lassen,Multiracial,Owned,245,29,0.271618625,0.032150776
2017,County,Lassen,Multiracial,Owned With Mortgage,245,29,0.321944809,0.038107753
2017,County,Lassen,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Lassen,Multiracial,Rented,465,62,0.661450925,0.088193457
2017,County,Lassen,Multiracial,Total,710,91,0.442367601,0.056697819
2017,County,Lassen,NHPI,Owned,0,0,0.0,0.0
2017,County,Lassen,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Lassen,NHPI,Total,0,0,0.0,0.0
2017,County,Lassen,Other,Owned,0,0,0.0,0.0
2017,County,Lassen,Other,Owned With Mortgage,0,0,0.0,0.0
2017,County,Lassen,Other,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Lassen,Other,Total,0,0,0.0,0.0
2017,County,Lassen,White,Owned,6817,2346,0.242935034,0.083603578
2017,County,Lassen,White,Owned With Mortgage,5246,1704,0.359684607,0.116832362
2017,County,Lassen,White,Owned Without Mortgage,1571,642,0.116577619,0.047640249
2017,County,Lassen,White,Rented,5100,2614,0.472966707,0.242418622
2017,County,Lassen,White,Total,11917,4960,0.306791268,0.127690248
2017,County,Los Angeles,AIAN,Owned,1487,202,0.4381261048656452,0.0595167943429581
2017,County,Los Angeles,AIAN,Owned With Mortgage,1285,96,0.4712137880960762,0.0352035203520352
2017,County,Los Angeles,AIAN,Owned Without Mortgage,202,106,0.3028485757001499,0.1589205397301349
2017,County,Los Angeles,AIAN,Rented,2692,1530,0.570701717239983,0.3243587025738817
2017,County,Los Angeles,AIAN,Total,4179,1732,0.5152262359395882,0.213537171763531
2017,County,Los Angeles,All,Owned,527846,242607,0.3518049258889598,0.1616955279356362
2017,County,Los Angeles,All,Owned With Mortgage,460232,206848,0.4249481316802436,0.1909899163507628
2017,County,Los Angeles,All,Owned Without Mortgage,67614,35759,0.1620028607894087,0.0856784141845396
2017,County,Los Angeles,All,Rented,966179,512359,0.5648887854464905,0.2995571765359169
2017,County,Los Angeles,All,Total,1494025,754966,0.465314991791333,0.2351346182656711
2017,County,Los Angeles,Asian,Owned,91550,41192,0.351399071162607,0.1581084712317698
2017,County,Los Angeles,Asian,Owned With Mortgage,78679,34991,0.4394149251888481,0.1954214929719023
2017,County,Los Angeles,Asian,Owned Without Mortgage,12871,6201,0.1579728999476778,0.076108301911434
2017,County,Los Angeles,Asian,Rented,107422,58031,0.5109275193537377,0.2760108252661606
2017,County,Los Angeles,Asian,Total,198972,99223,0.422644170647616,0.2107634367034553
2017,County,Los Angeles,Black,Owned,40816,19690,0.4232049355296075,0.2041578102098294
2017,County,Los Angeles,Black,Owned With Mortgage,35641,16606,0.4930144414129086,0.2297072982628783
2017,County,Los Angeles,Black,Owned Without Mortgage,5175,3084,0.214259098362605,0.1276860017779157
2017,County,Los Angeles,Black,Rented,123441,69661,0.6318383768148724,0.3565629990623438
2017,County,Los Angeles,Black,Total,164257,89351,0.5628844499534565,0.3061926643836635
2017,County,Los Angeles,Hispanic,Owned,191950,87911,0.3960410339487282,0.1813824607584964
2017,County,Los Angeles,Hispanic,Owned With Mortgage,175778,79051,0.4730085006996021,0.212721700052581
2017,County,Los Angeles,Hispanic,Owned Without Mortgage,16172,8860,0.1430454202757772,0.0783689354245986
2017,County,Los Angeles,Hispanic,Rented,433254,220586,0.5897420540868386,0.3002599877667188
2017,County,Los Angeles,Hispanic,Total,625204,308497,0.5127472480636451,0.2530069990178739
2017,County,Los Angeles,Multiracial,Owned,7962,3872,0.317996645088785,0.154644939727614
2017,County,Los Angeles,Multiracial,Owned With Mortgage,7219,3534,0.3614198458033944,0.1769300090284369
2017,County,Los Angeles,Multiracial,Owned Without Mortgage,743,338,0.1467219589626777,0.0667456556315165
2017,County,Los Angeles,Multiracial,Rented,20672,10226,0.5307317073500128,0.2625417201642104
2017,County,Los Angeles,Multiracial,Total,28634,14098,0.4474901543726324,0.2203225604829967
2017,County,Los Angeles,NHPI,Owned,1341,787,0.6013452914600896,0.3529147982152466
2017,County,Los Angeles,NHPI,Owned With Mortgage,1193,639,0.5730067242824207,0.3069164265225744
2017,County,Los Angeles,NHPI,Owned Without Mortgage,148,148,1.0,1.0
2017,County,Los Angeles,NHPI,Rented,1792,1324,0.4252491694924062,0.3141907926722829
2017,County,Los Angeles,NHPI,Total,3133,2111,0.4861887026598385,0.32759155802126
2017,County,Los Angeles,Other,Owned,1045,460,0.3641114982038327,0.1602787456139373
2017,County,Los Angeles,Other,Owned With Mortgage,912,422,0.5685785535978803,0.2630922692718204
2017,County,Los Angeles,Other,Owned Without Mortgage,133,38,0.1050552921800948,0.0300157977883096
2017,County,Los Angeles,Other,Rented,3837,2611,0.7249197051981863,0.4932930286038163
2017,County,Los Angeles,Other,Total,4882,3071,0.5980644370083302,0.3762097268242068
2017,County,Los Angeles,White,Owned,191695,88493,0.3066065272978639,0.1415401102922914
2017,County,Los Angeles,White,Owned With Mortgage,159525,71509,0.3678394949604825,0.1648884778475677
2017,County,Los Angeles,White,Owned Without Mortgage,32170,16984,0.1679597355809464,0.0886735514153831
2017,County,Los Angeles,White,Rented,273069,148390,0.5282340356760616,0.2870507035368577
2017,County,Los Angeles,White,Total,464764,236883,0.4069160066924,0.2073987752162285
2017,County,Madera,AIAN,Owned,192,192,0.384,0.384
2017,County,Madera,AIAN,Owned With Mortgage,192,192,0.539325843,0.539325843
2017,County,Madera,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Madera,AIAN,Rented,0,0,0.0,0.0
2017,County,Madera,AIAN,Total,192,192,0.332755633,0.332755633
2017,County,Madera,All,Owned,10979,5199,0.3540584989999999,0.167661002
2017,County,Madera,All,Owned With Mortgage,9746,4539,0.467209971,0.2175934799999999
2017,County,Madera,All,Owned Without Mortgage,1233,660,0.121489802,0.065031038
2017,County,Madera,All,Rented,8897,5127,0.6236069250000001,0.3593607629999999
2017,County,Madera,All,Total,19876,10326,0.438996378,0.228067851
2017,County,Madera,Asian,Owned,316,202,0.597353497,0.381852552
2017,County,Madera,Asian,Owned With Mortgage,316,202,1.0,0.639240506
2017,County,Madera,Asian,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Madera,Asian,Rented,42,42,0.253012048,0.253012048
2017,County,Madera,Asian,Total,358,244,0.515107914,0.351079137
2017,County,Madera,Black,Owned,0,0,0.0,0.0
2017,County,Madera,Black,Owned With Mortgage,0,0,0.0,0.0
2017,County,Madera,Black,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Madera,Black,Rented,190,0,0.655172414,0.0
2017,County,Madera,Black,Total,190,0,0.214446953,0.0
2017,County,Madera,Hispanic,Owned,4652,2316,0.358618563,0.17853839
2017,County,Madera,Hispanic,Owned With Mortgage,4216,2125,0.399848255,0.201536419
2017,County,Madera,Hispanic,Owned Without Mortgage,436,191,0.179571664,0.078665568
2017,County,Madera,Hispanic,Rented,6606,3558,0.694053373,0.373818029
2017,County,Madera,Hispanic,Total,11258,5874,0.500578035,0.261182748
2017,County,Madera,Multiracial,Owned,0,0,0.0,0.0
2017,County,Madera,Multiracial,Owned With Mortgage,0,0,0.0,0.0
2017,County,Madera,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Madera,Multiracial,Rented,0,0,0.0,0.0
2017,County,Madera,Multiracial,Total,0,0,0.0,0.0
2017,County,Madera,Other,Owned,0,0,0.0,0.0
2017,County,Madera,Other,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Madera,Other,Total,0,0,0.0,0.0
2017,County,Madera,White,Owned,5819,2489,0.361047341,0.154433207
2017,County,Madera,White,Owned With Mortgage,5022,2020,0.54933275,0.220958215
2017,County,Madera,White,Owned Without Mortgage,797,469,0.114265233,0.067240143
2017,County,Madera,White,Rented,2059,1527,0.494476465,0.366714697
2017,County,Madera,White,Total,7878,4016,0.388442384,0.198017849
2017,County,Marin,AIAN,Owned,0,0,0.0,0.0
2017,County,Marin,AIAN,Owned With Mortgage,0,0,0.0,0.0
2017,County,Marin,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Marin,AIAN,Total,0,0,0.0,0.0
2017,County,Marin,All,Owned,20022,10168,0.3014816598912847,0.1531048607717882
2017,County,Marin,All,Owned With Mortgage,16586,8309,0.3471254265579414,0.1738975743661706
2017,County,Marin,All,Owned Without Mortgage,3436,1859,0.1844238095927755,0.0997799363152273
2017,County,Marin,All,Rented,20411,10461,0.5646508799733871,0.2893936038880713
2017,County,Marin,All,Total,40433,20629,0.3942375197392745,0.2011407956210023
2017,County,Marin,Asian,Owned,551,170,0.182148760347438,0.0561983467477686
2017,County,Marin,Asian,Owned With Mortgage,469,170,0.1827035449961044,0.0662251656377093
2017,County,Marin,Asian,Owned Without Mortgage,82,0,0.1790393009497816,0.0
2017,County,Marin,Asian,Rented,233,27,0.1751879701421052,0.0203007519473684
2017,County,Marin,Asian,Total,784,197,0.1800229622032147,0.045235361372675
2017,County,Marin,Black,Owned,69,0,0.1666666666304347,0.0
2017,County,Marin,Black,Owned With Mortgage,69,0,0.2023460410117302,0.0
2017,County,Marin,Black,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Marin,Black,Rented,319,319,0.694989107,0.694989107
2017,County,Marin,Black,Total,388,319,0.4444444444226804,0.3654066437525773
2017,County,Marin,Hispanic,Owned,1274,668,0.3946716231143123,0.2069392814163568
2017,County,Marin,Hispanic,Owned With Mortgage,891,668,0.4100322136553153,0.3074091119779107
2017,County,Marin,Hispanic,Owned Without Mortgage,383,0,0.3630331754104265,0.0
2017,County,Marin,Hispanic,Rented,5704,3185,0.7430953617983326,0.4149296506925481
2017,County,Marin,Hispanic,Total,6978,3853,0.6399486423954511,0.3533565664578136
2017,County,Marin,Multiracial,Owned,787,787,0.4962168980466582,0.4962168980466582
2017,County,Marin,Multiracial,Owned With Mortgage,787,787,0.5133724726105675,0.5133724726105675
2017,County,Marin,Multiracial,Owned Without Mortgage,0,0,0.0,0.0
2017,County,Marin,Multiracial,Rented,1375,408,0.5962705981808326,0.1769297487692974
2017,County,Marin,Multiracial,Total,2162,1195,0.5554984582913669,0.3070400819676259
2017,County,Marin,Other,Owned,0,0,0.0,0.0
2017,County,Marin,Other,Owned With Mortgage,0,0,0.0,0.0
2017,County,Marin,Other,Rented,0,0,0.0,0.0
2017,County,Marin,Other,Total,0,0,0.0,0.0
2017,County,Marin,White,Owned,17341,8543,0.30004325627075,0.14781555471456
2017,County,Marin,White,Owned With Mortgage,14370,6684,0.3515854373708652,0.1635349382956302
2017,County,Marin,White,Owned Without Mortgage,2971,1859,0.1755598892029191,0.1098504994178928
2017,County,Marin,White,Rented,12780,6522,0.5274670851652565,0.2691815593097528
2017,County,Marin,White,Total,30121,15065,0.367221788708756,0.183665756501719
2017,County,Mariposa,AIAN,Owned,118,80,0.111742424,0.075757576
2017,County,Mariposa,AIAN,Owned With Mortgage,75,37,0.206043956,0.1016483519999999
2017,County,Mariposa,AIAN,Owned Without Mortgage,43,43,0.0621387279999999,0.0621387279999999
2017,County,Mariposa,AIAN,Rented,322,19,0.579136691,0.034172662
2017,County,Mariposa,AIAN,Total,440,99,0.272952854,0.061414392
2017,County,Mariposa,All,Owned,15714,8388,0.280662273,0.149815142
2017,County,Mariposa,All,Owned With Mortgage,11987,6417,0.378676354,0.20271679
2017,County,Mariposa,All,Owned Without Mortgage,3727,1971,0.153160187,0.080997781
2017,County,Mariposa,All,Rented,9511,4670,0.540735687,0.265506851
2017,County,Mariposa,All,Total,25225,13058,0.342833456,0.177471527
2017,County,Mariposa,Asian,Owned,298,42,0.92834891,0.130841121
2017,County,Mariposa,Asian,Owned With Mortgage,230,28,0.909090909,0.110671937
2017,County,Mariposa,Asian,Owned Without Mortgage,68,14,1.0,0.205882353
2017,County,Mariposa,Asian,Rented,149,43,0.508532423,0.146757679
2017,County,Mariposa,Asian,Total,447,85,0.728013029,0.138436482
2017,County,Mariposa,Black,Owned,0,0,0.0,0.0
2017,County,Mariposa,Black,Owned With Mortgage,0,0,0.0,0.0
