Year,Geographic Level,Location,Race/Ethnicity,Tenure,Number Over 30%,Number Over 50%,Share Over 30%,Share Over 50%
2024,County,Tuolumne,Hispanic,Owned Without Mortgage,368,0,0.2658959537572254,0.0
2024,County,Tuolumne,Hispanic,Rented,2561,1295,0.6486828774062816,0.3280141843971631
2024,County,Tuolumne,Hispanic,Total,4953,2036,0.5419630156472262,0.22278148593938069
2024,County,Tuolumne,Multiracial,Owned,1614,474,0.2860687699397377,0.08401276143211626
2024,County,Tuolumne,Multiracial,Owned With Mortgage,1107,322,0.33811850946854,0.09835064141722663
2024,County,Tuolumne,Multiracial,Owned Without Mortgage,507,152,0.21410472972972974,0.06418918918918919
2024,County,Tuolumne,Multiracial,Rented,1520,851,0.720037896731407,0.40312648034107057
2024,County,Tuolumne,Multiracial,Total,3134,1325,0.4042306204050045,0.17090158648265188
2024,County,Tuolumne,Other,Owned,1153,404,0.7666223404255319,0.26861702127659576
2024,County,Tuolumne,Other,Owned With Mortgage,953,404,0.821551724137931,0.3482758620689655
2024,County,Tuolumne,Other,Owned Without Mortgage,200,0,0.5813953488372093,0.0
2024,County,Tuolumne,Other,Rented,664,193,0.8523748395378691,0.24775353016688062
2024,County,Tuolumne,Other,Total,1817,597,0.7958826106000876,0.2614980289093298
2024,County,Tuolumne,White,Owned,14624,7544,0.3100144153311286,0.15992537946239294
2024,County,Tuolumne,White,Owned With Mortgage,9960,4848,0.3666887563507842,0.17848464766953834
2024,County,Tuolumne,White,Owned Without Mortgage,4664,2696,0.23308345827086457,0.1347326336831584
2024,County,Tuolumne,White,Rented,7012,3755,0.4488829140259907,0.24038153767364445
2024,County,Tuolumne,White,Total,21636,11299,0.34456069944102047,0.17994043922093228
2024,County,Ventura,AIAN,Owned,286,236,0.25265017667844525,0.20848056537102475
2024,County,Ventura,AIAN,Owned With Mortgage,286,236,0.4022503516174402,0.3319268635724332
2024,County,Ventura,AIAN,Owned Without Mortgage,0,0,0.0,0.0
2024,County,Ventura,AIAN,Rented,755,294,0.45536791314837155,0.1773220747889023
2024,County,Ventura,AIAN,Total,1041,530,0.37311827956989246,0.18996415770609318
2024,County,Ventura,All,Owned,57254,24787,0.3067156663166692,0.13278655152463198
2024,County,Ventura,All,Owned With Mortgage,48103,19816,0.3821246713217829,0.15741601328217472
2024,County,Ventura,All,Owned Without Mortgage,9151,4971,0.15054700995311343,0.08178004441885334
2024,County,Ventura,All,Rented,50419,25627,0.5236596663966265,0.2661660538833842
2024,County,Ventura,All,Total,107673,50414,0.38053719738469693,0.17817282205336632
2024,County,Ventura,Asian,Owned,3826,1485,0.24125102465477016,0.0936376820732707
2024,County,Ventura,Asian,Owned With Mortgage,3274,1189,0.3015010590293766,0.10949442858458422
2024,County,Ventura,Asian,Owned Without Mortgage,552,296,0.1104,0.0592
2024,County,Ventura,Asian,Rented,2877,1832,0.5002608242044861,0.31855329507911667
2024,County,Ventura,Asian,Total,6703,3317,0.31018047200370197,0.15349375289217954
2024,County,Ventura,Black,Owned,217,89,0.21274509803921568,0.08725490196078431
2024,County,Ventura,Black,Owned With Mortgage,217,89,0.237417943107221,0.09737417943107221
2024,County,Ventura,Black,Owned Without Mortgage,0,0,0.0,0.0
2024,County,Ventura,Black,Rented,1121,379,0.4831896551724138,0.16336206896551725
2024,County,Ventura,Black,Total,1338,468,0.40059880239520956,0.14011976047904193
2024,County,Ventura,Hispanic,Owned,16220,6516,0.3189585668495467,0.12813403339036045
2024,County,Ventura,Hispanic,Owned With Mortgage,13569,4877,0.3998997966461348,0.14373286964722526
2024,County,Ventura,Hispanic,Owned Without Mortgage,2651,1639,0.15665996927077178,0.09685616357404563
2024,County,Ventura,Hispanic,Rented,25570,12645,0.5641229289386017,0.2789727976702628
2024,County,Ventura,Hispanic,Total,41790,19161,0.4344978165938865,0.19922021210230817
2024,County,Ventura,Multiracial,Owned,9562,3522,0.3059350503919373,0.11268597024476083
2024,County,Ventura,Multiracial,Owned With Mortgage,8902,3083,0.37926039536468986,0.13134798909338788
2024,County,Ventura,Multiracial,Owned Without Mortgage,660,439,0.08480020557625595,0.0564049852242066
2024,County,Ventura,Multiracial,Rented,13225,6320,0.5475736999006293,0.26167605167273933
2024,County,Ventura,Multiracial,Total,22787,9842,0.41126572454743987,0.17763098525457072
2024,County,Ventura,Other,Owned,5516,2675,0.30557863830258714,0.14819123594260705
2024,County,Ventura,Other,Owned With Mortgage,3749,1815,0.38317661488143906,0.18550695012264923
2024,County,Ventura,Other,Owned Without Mortgage,1767,860,0.21374138139591145,0.10402806338454094
2024,County,Ventura,Other,Rented,9966,5141,0.5974103824481477,0.30817647764057066
2024,County,Ventura,Other,Total,15482,7816,0.4457432412979011,0.225030950392998
2024,County,Ventura,White,Owned,34157,15286,0.3100474733813211,0.13875298410594825
2024,County,Ventura,White,Owned With Mortgage,28409,12296,0.38768798275062094,0.16779933950162396
2024,County,Ventura,White,Owned Without Mortgage,5748,2990,0.15581880777467538,0.08105397272899781
2024,County,Ventura,White,Rented,19095,9851,0.49062178828365877,0.25310894141829393
2024,County,Ventura,White,Total,53252,25137,0.3571874140602467,0.16860625004192184
2024,County,Yolo,All,Owned,12897,7302,0.295260989010989,0.16717032967032966
2024,County,Yolo,All,Owned With Mortgage,9831,5154,0.3482958973995607,0.18259760504499398
2024,County,Yolo,All,Owned Without Mortgage,3066,2148,0.19839523747896984,0.13899314093438592
2024,County,Yolo,All,Rented,20462,12600,0.6052771697331835,0.37271490267999763
2024,County,Yolo,All,Total,33359,19902,0.43051648039645873,0.2568463980590042
2024,County,Yolo,Asian,Owned,1511,1085,0.30792745058080295,0.2211126961483595
2024,County,Yolo,Asian,Owned With Mortgage,1337,947,0.39369846878680803,0.2788574793875147
2024,County,Yolo,Asian,Owned Without Mortgage,174,138,0.11515552614162806,0.09133024487094639
2024,County,Yolo,Asian,Rented,4267,3157,0.6210158637752874,0.4594673264444768
2024,County,Yolo,Asian,Total,5778,4242,0.4905756495160469,0.3601630157921549
2024,County,Yolo,Black,Owned,323,267,0.7635933806146572,0.6312056737588653
2024,County,Yolo,Black,Owned With Mortgage,275,219,0.8647798742138365,0.6886792452830188
2024,County,Yolo,Black,Owned Without Mortgage,48,48,0.45714285714285713,0.45714285714285713
2024,County,Yolo,Black,Rented,520,360,0.39097744360902253,0.2706766917293233
2024,County,Yolo,Black,Total,843,627,0.48088990302338847,0.35767256132344555
2024,County,Yolo,Hispanic,Owned,3863,2011,0.35958298426882623,0.18719165968537652
2024,County,Yolo,Hispanic,Owned With Mortgage,3173,1550,0.4564810818587254,0.22298949791396921
2024,County,Yolo,Hispanic,Owned Without Mortgage,690,461,0.1819620253164557,0.12157172995780591
2024,County,Yolo,Hispanic,Rented,6266,4022,0.5854433336447725,0.37578249089040455
2024,County,Yolo,Hispanic,Total,10129,6033,0.472302527277814,0.28131120022381795
2024,County,Yolo,Multiracial,Owned,1606,940,0.2716049382716049,0.15897175714527312
2024,County,Yolo,Multiracial,Owned With Mortgage,1254,650,0.3539373412362405,0.18346034434095398
2024,County,Yolo,Multiracial,Owned Without Mortgage,352,290,0.14852320675105485,0.12236286919831224
2024,County,Yolo,Multiracial,Rented,3983,2351,0.6268492288322317,0.37000314762354425
2024,County,Yolo,Multiracial,Total,5589,3291,0.4556126192223037,0.26828075324040107
2024,County,Yolo,Other,Owned,2299,1494,0.4255831173639393,0.2765642354683451
2024,County,Yolo,Other,Owned With Mortgage,1779,1096,0.5090128755364807,0.31359084406294707
2024,County,Yolo,Other,Owned Without Mortgage,520,398,0.2726796014682748,0.2087047718930257
2024,County,Yolo,Other,Rented,3816,2591,0.7052300868600998,0.47883940121973756
2024,County,Yolo,Other,Total,6115,4085,0.5655229815962267,0.3777859983353371
2024,County,Yolo,White,Owned,6393,3195,0.26108796863513845,0.13048272482234746
2024,County,Yolo,White,Owned With Mortgage,4526,1981,0.28681875792141953,0.1255386565272497
2024,County,Yolo,White,Owned Without Mortgage,1867,1214,0.2144498047323685,0.13944406156673558
2024,County,Yolo,White,Rented,6889,3473,0.5764853556485355,0.2906276150627615
2024,County,Yolo,White,Total,13282,6668,0.364529586123614,0.18300581842134153
2024,County,Yuba,AIAN,Owned,111,38,0.29521276595744683,0.10106382978723404
2024,County,Yuba,AIAN,Owned With Mortgage,73,0,0.21597633136094674,0.0
2024,County,Yuba,AIAN,Owned Without Mortgage,38,38,1.0,1.0
2024,County,Yuba,AIAN,Rented,316,316,0.6396761133603239,0.6396761133603239
2024,County,Yuba,AIAN,Total,427,354,0.4908045977011494,0.4068965517241379
2024,County,Yuba,All,Owned,13628,5701,0.3264113434408757,0.13654762760173408
2024,County,Yuba,All,Owned With Mortgage,11476,4608,0.41193151225815716,0.1654043576582074
2024,County,Yuba,All,Owned Without Mortgage,2152,1093,0.15490930031672906,0.0786783760437662
2024,County,Yuba,All,Rented,9404,4955,0.4448228560616811,0.23437869542594958
2024,County,Yuba,All,Total,23032,10656,0.36621509889970105,0.16943331425300515
2024,County,Yuba,Asian,Owned,2043,561,0.3903324417271685,0.10718379824226214
2024,County,Yuba,Asian,Owned With Mortgage,1943,461,0.5046753246753247,0.11974025974025974
2024,County,Yuba,Asian,Owned Without Mortgage,100,100,0.07225433526011561,0.07225433526011561
2024,County,Yuba,Asian,Rented,652,164,0.28397212543554007,0.07142857142857142
2024,County,Yuba,Asian,Total,2695,725,0.35790172642762286,0.09628154050464807
2024,County,Yuba,Black,Owned,406,310,0.37979420018709076,0.2899906454630496
2024,County,Yuba,Black,Owned With Mortgage,406,310,0.37979420018709076,0.2899906454630496
2024,County,Yuba,Black,Owned Without Mortgage,0,0,,
2024,County,Yuba,Black,Rented,139,139,0.14285714285714285,0.14285714285714285
2024,County,Yuba,Black,Total,545,449,0.26689520078354556,0.2198824681684623
2024,County,Yuba,Hispanic,Owned,2207,588,0.22872836563374443,0.060938957404912425
2024,County,Yuba,Hispanic,Owned With Mortgage,2149,530,0.33762765121759625,0.08326787117046347
2024,County,Yuba,Hispanic,Owned Without Mortgage,58,58,0.01766138855054811,0.01766138855054811
2024,County,Yuba,Hispanic,Rented,3156,1841,0.510101826410215,0.29755939873929205
2024,County,Yuba,Hispanic,Total,5363,2429,0.33865875221015407,0.15338469310431926
2024,County,Yuba,Multiracial,Owned,1945,301,0.3487538102922718,0.05397166935628474
2024,County,Yuba,Multiracial,Owned With Mortgage,1514,209,0.4026595744680851,0.05558510638297872
2024,County,Yuba,Multiracial,Owned Without Mortgage,431,92,0.2372041827187672,0.05063291139240506
2024,County,Yuba,Multiracial,Rented,2317,1588,0.6569322370286362,0.4502409980153105
2024,County,Yuba,Multiracial,Total,4262,1889,0.4681458699472759,0.20749121265377857
2024,County,Yuba,Other,Owned,1047,350,0.2302617110182538,0.07697382889817463
2024,County,Yuba,Other,Owned With Mortgage,1034,337,0.34558823529411764,0.1126336898395722
2024,County,Yuba,Other,Owned Without Mortgage,13,13,0.008360128617363344,0.008360128617363344
2024,County,Yuba,Other,Rented,775,677,0.3226477935054122,0.28184845961698585
2024,County,Yuba,Other,Total,1822,1027,0.2621959994243776,0.1477910490718089
2024,County,Yuba,White,Owned,7386,3948,0.3209629758386929,0.17156266295845646
2024,County,Yuba,White,Owned With Mortgage,5816,3098,0.3933982683982684,0.2095508658008658
2024,County,Yuba,White,Owned Without Mortgage,1570,850,0.19081186193485658,0.10330578512396695
2024,County,Yuba,White,Rented,4002,1996,0.4245252996711573,0.21173225840670415
2024,County,Yuba,White,Total,11388,5944,0.35105891057060945,0.1832362279971639
2024,Region,Bay Area,AIAN,Owned,259,0,0.1581196581196581,0.0
2024,Region,Bay Area,AIAN,Owned With Mortgage,149,0,0.15329218106995884,0.0
2024,Region,Bay Area,AIAN,Owned Without Mortgage,110,0,0.16516516516516516,0.0
2024,Region,Bay Area,AIAN,Rented,639,343,0.5664893617021277,0.30407801418439717
2024,Region,Bay Area,AIAN,Total,898,343,0.32465654374548086,0.1240057845263919
2024,Region,Bay Area,All,Owned,454407,215367,0.28487020237133237,0.13501473541144116
2024,Region,Bay Area,All,Owned With Mortgage,368234,166691,0.34534067591241424,0.15632772261256767
2024,Region,Bay Area,All,Owned Without Mortgage,86173,48676,0.16294566460872278,0.09204209172820013
2024,Region,Bay Area,All,Rented,558932,287674,0.4468628252042108,0.22999366001194443
2024,Region,Bay Area,All,Total,1013339,503041,0.3560662813676242,0.1767581611340835
2024,Region,Bay Area,Asian,Owned,133427,63061,0.2733162903694964,0.12917624309165918
2024,Region,Bay Area,Asian,Owned With Mortgage,109398,49706,0.3263731641173891,0.14829068626134795
2024,Region,Bay Area,Asian,Owned Without Mortgage,24029,13355,0.15706768637448115,0.0872961401444586
2024,Region,Bay Area,Asian,Rented,113386,60159,0.3493400539787782,0.18534870537199757
2024,Region,Bay Area,Asian,Total,246813,123220,0.30367640725930484,0.15160873577360812
2024,Region,Bay Area,Black,Owned,21174,12258,0.3945367816948647,0.22840426324811805
2024,Region,Bay Area,Black,Owned With Mortgage,18620,10437,0.4412949708489359,0.2473574441863772
2024,Region,Bay Area,Black,Owned Without Mortgage,2554,1821,0.22259020393934112,0.15870664110162105
2024,Region,Bay Area,Black,Rented,46640,25158,0.5838685044002955,0.31494347842415593
2024,Region,Bay Area,Black,Total,67814,37416,0.5077836599300631,0.28016683015222876
2024,Region,Bay Area,Hispanic,Owned,67156,29872,0.3033201898799926,0.13492138769574036
2024,Region,Bay Area,Hispanic,Owned With Mortgage,56672,24231,0.38106765107350105,0.16293143445020475
2024,Region,Bay Area,Hispanic,Owned Without Mortgage,10484,5641,0.14424082328985746,0.07760992790710473
2024,Region,Bay Area,Hispanic,Rented,172184,82888,0.5385209626722129,0.2592396828623704
2024,Region,Bay Area,Hispanic,Total,239340,112760,0.4422901367118923,0.20837568235828938
2024,Region,Bay Area,Multiracial,Owned,44318,19552,0.29323646565299666,0.1293686397501555
2024,Region,Bay Area,Multiracial,Owned With Mortgage,37525,15607,0.3555187115111322,0.1478635717669351
2024,Region,Bay Area,Multiracial,Owned Without Mortgage,6793,3945,0.14902158652158654,0.08654352404352404
2024,Region,Bay Area,Multiracial,Rented,81203,35524,0.4912878283702189,0.21492443401135003
2024,Region,Bay Area,Multiracial,Total,125521,55076,0.39669110675684216,0.17405979394475696
2024,Region,Bay Area,NHPI,Owned,28,28,0.05185185185185185,0.05185185185185185
2024,Region,Bay Area,NHPI,Owned With Mortgage,28,28,0.07291666666666667,0.07291666666666667
2024,Region,Bay Area,NHPI,Owned Without Mortgage,0,0,0.0,0.0
2024,Region,Bay Area,NHPI,Rented,58,58,0.17210682492581603,0.17210682492581603
2024,Region,Bay Area,NHPI,Total,86,86,0.09806157354618016,0.09806157354618016
2024,Region,Bay Area,Other,Owned,28125,13616,0.31001642398121715,0.1500865290285601
2024,Region,Bay Area,Other,Owned With Mortgage,24948,11982,0.4042191221503913,0.1941379477956545
2024,Region,Bay Area,Other,Owned Without Mortgage,3177,1634,0.10954416936762981,0.05634094200399972
2024,Region,Bay Area,Other,Rented,88691,49040,0.5951297742706069,0.329065678932818
2024,Region,Bay Area,Other,Total,116816,62656,0.48724290820816774,0.26133998473403436
2024,Region,Bay Area,White,Owned,208496,99089,0.27824137401829624,0.1322359158453829
2024,Region,Bay Area,White,Owned With Mortgage,161873,73034,0.33627004142274886,0.1517186078300213
2024,Region,Bay Area,White,Owned Without Mortgage,46623,26055,0.17399433491194483,0.09723575051220905
2024,Region,Bay Area,White,Rented,175269,90851,0.41356926445742764,0.21437436880008306
2024,Region,Bay Area,White,Total,383765,189940,0.3271288543223221,0.16190860185264902
2024,Region,Central Coast,AIAN,Owned,366,108,0.28262548262548265,0.0833976833976834
2024,Region,Central Coast,AIAN,Owned With Mortgage,316,58,0.3735224586288416,0.06855791962174941
2024,Region,Central Coast,AIAN,Owned Without Mortgage,50,50,0.111358574610245,0.111358574610245
2024,Region,Central Coast,AIAN,Rented,453,295,0.4778481012658228,0.3111814345991561
2024,Region,Central Coast,AIAN,Total,819,403,0.3651359786000892,0.17967008470798038
2024,Region,Central Coast,All,Owned,84015,39425,0.2906530222517436,0.13639225617181447
2024,Region,Central Coast,All,Owned With Mortgage,65525,29253,0.37148850525838367,0.16584743600646312
2024,Region,Central Coast,All,Owned Without Mortgage,18490,10172,0.1641061142618775,0.09028055133974137
2024,Region,Central Coast,All,Rented,119670,61906,0.5332863935543959,0.27587221090815106
2024,Region,Central Coast,All,Total,203685,101331,0.3966933939940443,0.1973505084164789
2024,Region,Central Coast,Asian,Owned,4585,1711,0.32945318675001795,0.12294316303801106
2024,Region,Central Coast,Asian,Owned With Mortgage,3546,1369,0.43875278396436523,0.16938876515713933
2024,Region,Central Coast,Asian,Owned Without Mortgage,1039,342,0.17806341045415597,0.05861182519280206
2024,Region,Central Coast,Asian,Rented,5355,2893,0.47833854399285397,0.2584189370254578
2024,Region,Central Coast,Asian,Total,9940,4604,0.3958266964001274,0.18333864287989807
2024,Region,Central Coast,Black,Owned,712,257,0.41857730746619637,0.15108759553204
2024,Region,Central Coast,Black,Owned With Mortgage,676,257,0.5898778359511344,0.22425828970331588
2024,Region,Central Coast,Black,Owned Without Mortgage,36,0,0.06486486486486487,0.0
2024,Region,Central Coast,Black,Rented,1295,440,0.6026058631921825,0.2047463936714751
2024,Region,Central Coast,Black,Total,2007,697,0.5212987012987013,0.18103896103896103
2024,Region,Central Coast,Hispanic,Owned,21463,9407,0.29156930935173614,0.12779166440254305
2024,Region,Central Coast,Hispanic,Owned With Mortgage,18574,7729,0.3760756443742534,0.15649233635019943
2024,Region,Central Coast,Hispanic,Owned Without Mortgage,2889,1678,0.1192668125335425,0.06927300499525245
2024,Region,Central Coast,Hispanic,Rented,58375,28714,0.5425488410134394,0.266873617487964
2024,Region,Central Coast,Hispanic,Total,79838,38121,0.44059247486286324,0.2103738286811695
2024,Region,Central Coast,Multiracial,Owned,12924,5340,0.3162608589257311,0.13067417105102166
2024,Region,Central Coast,Multiracial,Owned With Mortgage,10361,3952,0.3794543123969969,0.14473539644753708
2024,Region,Central Coast,Multiracial,Owned Without Mortgage,2563,1388,0.1890117994100295,0.10235988200589971
2024,Region,Central Coast,Multiracial,Rented,23374,11484,0.5232243189398518,0.25706802766771875
2024,Region,Central Coast,Multiracial,Total,36298,16824,0.4243494119572588,0.19668451448479038
2024,Region,Central Coast,Other,Owned,7085,3395,0.2632556756957604,0.12614721510050905
2024,Region,Central Coast,Other,Owned With Mortgage,5571,2506,0.31343535501294023,0.14099246089794082
2024,Region,Central Coast,Other,Owned Without Mortgage,1514,889,0.16566363934784986,0.09727541306488675
2024,Region,Central Coast,Other,Rented,22321,10638,0.5480101151457121,0.2611769904986374
2024,Region,Central Coast,Other,Total,29406,14033,0.4347170480752173,0.20745372834249898
2024,Region,Central Coast,White,Owned,51529,25725,0.28025301034449,0.13991167480665267
2024,Region,Central Coast,White,Owned With Mortgage,38686,18453,0.3613589022670166,0.1723661227196727
2024,Region,Central Coast,White,Owned Without Mortgage,12843,7272,0.1672069679334453,0.09467640510877631
2024,Region,Central Coast,White,Rented,47516,25722,0.5254160446729695,0.2844252778238514
2024,Region,Central Coast,White,Total,99045,51447,0.3610814397322649,0.18755673511944906
2024,Region,Far North,AIAN,Owned,1339,772,0.2151004016064257,0.12401606425702812
2024,Region,Far North,AIAN,Owned With Mortgage,1006,564,0.2905834777585211,0.16291161178509533
2024,Region,Far North,AIAN,Owned Without Mortgage,333,208,0.12052117263843648,0.07528049221860297
2024,Region,Far North,AIAN,Rented,1797,905,0.40509467989179443,0.2040126239855726
2024,Region,Far North,AIAN,Total,3136,1677,0.29415627051871307,0.15730231685582965
2024,Region,Far North,All,Owned,95961,47335,0.3103615564489264,0.15309307191994592
2024,Region,Far North,All,Owned With Mortgage,69053,32820,0.39440151242553534,0.18745395041209026
2024,Region,Far North,All,Owned Without Mortgage,26908,14515,0.20064425686759924,0.10823366242133206
2024,Region,Far North,All,Rented,89782,49095,0.50854734743353,0.27808616451236506
2024,Region,Far North,All,Total,185743,96430,0.3823941762723449,0.19852306906824063
2024,Region,Far North,Asian,Owned,3181,1067,0.32984238905018665,0.11063873911240149
2024,Region,Far North,Asian,Owned With Mortgage,2680,748,0.4027047332832457,0.11239669421487604
2024,Region,Far North,Asian,Owned Without Mortgage,501,319,0.16761458681833388,0.10672465707594513
2024,Region,Far North,Asian,Rented,3157,2372,0.43490838958534234,0.3267667722826836
2024,Region,Far North,Asian,Total,6338,3439,0.37496302431521034,0.20345500798674793
2024,Region,Far North,Black,Owned,747,501,0.47368421052631576,0.31769181991122386
2024,Region,Far North,Black,Owned With Mortgage,586,340,0.4234104046242775,0.24566473988439305
2024,Region,Far North,Black,Owned Without Mortgage,161,161,0.8341968911917098,0.8341968911917098
2024,Region,Far North,Black,Rented,730,726,0.3378065710319297,0.33595557612216564
2024,Region,Far North,Black,Total,1477,1227,0.3951310861423221,0.32825040128410915
2024,Region,Far North,Hispanic,Owned,11961,4978,0.2966885774525611,0.12347761379139278
2024,Region,Far North,Hispanic,Owned With Mortgage,9900,4494,0.3768270401948843,0.17105663824604142
2024,Region,Far North,Hispanic,Owned Without Mortgage,2061,484,0.1467635120700705,0.03446557003489283
2024,Region,Far North,Hispanic,Rented,20659,12242,0.5352904596569414,0.31719956469917604
2024,Region,Far North,Hispanic,Total,32620,17220,0.41338757302715784,0.21822605786412197
2024,Region,Far North,Multiracial,Owned,9917,4149,0.32740178276658966,0.13697589963684384
2024,Region,Far North,Multiracial,Owned With Mortgage,8198,3699,0.4049794990861038,0.18272983253470335
2024,Region,Far North,Multiracial,Owned Without Mortgage,1719,450,0.17109584950731563,0.044789489399820845
2024,Region,Far North,Multiracial,Rented,14626,9161,0.514547053649956,0.32228671943711523
2024,Region,Far North,Multiracial,Total,24543,13310,0.4180022140849868,0.2266882398024355
2024,Region,Far North,Other,Owned,4705,2107,0.2928727046374105,0.13115468409586056
2024,Region,Far North,Other,Owned With Mortgage,3493,1625,0.3685376661742984,0.1714496729267778
2024,Region,Far North,Other,Owned Without Mortgage,1212,482,0.18399878548656445,0.07317443449218157
2024,Region,Far North,Other,Rented,7693,4530,0.5463002414429768,0.32168726033233913
2024,Region,Far North,Other,Total,12398,6637,0.4112515341493349,0.22015457591136764
2024,Region,Far North,White,Owned,72035,37191,0.30594865957663686,0.15795844517685434
2024,Region,Far North,White,Owned With Mortgage,49794,24462,0.38961221870989954,0.19140246001690087
2024,Region,Far North,White,Owned Without Mortgage,22241,12729,0.20661625357660438,0.11825090111850173
2024,Region,Far North,White,Rented,56159,29108,0.5050178953615942,0.2617578820524811
2024,Region,Far North,White,Total,128194,66299,0.3698081638540314,0.19125631039953844
2024,Region,Inland Empire,AIAN,Owned,1003,633,0.2433875272991992,0.15360349429750061
2024,Region,Inland Empire,AIAN,Owned With Mortgage,691,479,0.28192574459404324,0.19543043655650755
2024,Region,Inland Empire,AIAN,Owned Without Mortgage,312,154,0.18682634730538922,0.09221556886227544
2024,Region,Inland Empire,AIAN,Rented,1795,603,0.5334323922734027,0.17919762258543834
2024,Region,Inland Empire,AIAN,Total,2798,1236,0.373764360138926,0.16510820197702378
2024,Region,Inland Empire,All,Owned,307256,144721,0.3144486995535888,0.14810884164375934
2024,Region,Inland Empire,All,Owned With Mortgage,249886,114743,0.3814506009824544,0.17515501592137922
2024,Region,Inland Empire,All,Owned Without Mortgage,57370,29978,0.17814999751577482,0.09309012768917374
2024,Region,Inland Empire,All,Rented,278157,142372,0.5480548139537175,0.2805166146177111
2024,Region,Inland Empire,All,Total,585413,287093,0.39430752205385605,0.19337276320991795
2024,Region,Inland Empire,Asian,Owned,33094,16947,0.3664204966949744,0.1876390934154146
2024,Region,Inland Empire,Asian,Owned With Mortgage,26608,13310,0.43697037377652237,0.21858372199960585
2024,Region,Inland Empire,Asian,Owned Without Mortgage,6486,3637,0.22042480883602378,0.12360237892948173
2024,Region,Inland Empire,Asian,Rented,12087,5903,0.4640635798203179,0.22663748752207633
2024,Region,Inland Empire,Asian,Total,45181,22850,0.38827634213624607,0.19636826138892946
2024,Region,Inland Empire,Black,Owned,20063,10194,0.37311933942087744,0.1895817448066802
2024,Region,Inland Empire,Black,Owned With Mortgage,18494,9268,0.43015304461087595,0.21556496255291435
2024,Region,Inland Empire,Black,Owned Without Mortgage,1569,926,0.14558782592558225,0.08592372645448641
2024,Region,Inland Empire,Black,Rented,37515,21412,0.6232452278504145,0.355722426195737
2024,Region,Inland Empire,Black,Total,57578,31606,0.5052297216664912,0.2773331929381208
2024,Region,Inland Empire,Hispanic,Owned,125130,54758,0.31049473699882385,0.13587525620220248
2024,Region,Inland Empire,Hispanic,Owned With Mortgage,108562,46984,0.3826620890934854,0.16561039400497704
2024,Region,Inland Empire,Hispanic,Owned Without Mortgage,16568,7774,0.13887678122380553,0.06516345347862532
2024,Region,Inland Empire,Hispanic,Rented,142427,71116,0.5455739890216388,0.27241351571866895
2024,Region,Inland Empire,Hispanic,Total,267557,125874,0.4029102748090913,0.18955186345832686
2024,Region,Inland Empire,Multiracial,Owned,52375,22499,0.29083811353653594,0.12493683468178562
2024,Region,Inland Empire,Multiracial,Owned With Mortgage,44396,18843,0.35164034406830674,0.14924675653840672
2024,Region,Inland Empire,Multiracial,Owned Without Mortgage,7979,3656,0.14822864998420926,0.06791877983986327
2024,Region,Inland Empire,Multiracial,Rented,61141,31785,0.5599043947288894,0.29107409408511065
2024,Region,Inland Empire,Multiracial,Total,113516,54284,0.3924060259539135,0.1876508044053899
2024,Region,Inland Empire,Other,Owned,59525,26840,0.31759031516270336,0.14320242014224205
2024,Region,Inland Empire,Other,Owned With Mortgage,52747,23066,0.40387280537200526,0.17661156328721392
2024,Region,Inland Empire,Other,Owned Without Mortgage,6778,3774,0.1192805856680276,0.06641559904265804
2024,Region,Inland Empire,Other,Rented,68048,30887,0.5344979263541536,0.242608709312555
2024,Region,Inland Empire,Other,Total,127573,57727,0.4053294952325578,0.18341228764150613
2024,Region,Inland Empire,White,Owned,117967,57125,0.29987747341020476,0.14521434527077867
2024,Region,Inland Empire,White,Owned With Mortgage,86901,40783,0.35858235745586886,0.16828418872191
2024,Region,Inland Empire,White,Owned Without Mortgage,31066,16342,0.2056833379679286,0.10819793694302096
2024,Region,Inland Empire,White,Rented,73254,38238,0.5346890214082903,0.2791033772983073
2024,Region,Inland Empire,White,Total,191221,95363,0.36053108390665684,0.17979890155678777
2024,Region,Los Angeles (Regional),AIAN,Owned,3355,1448,0.26382008335299206,0.11386333254698436
2024,Region,Los Angeles (Regional),AIAN,Owned With Mortgage,2849,1265,0.3609527429367794,0.16026859242366653
2024,Region,Los Angeles (Regional),AIAN,Owned Without Mortgage,506,183,0.10489220563847429,0.03793532338308458
2024,Region,Los Angeles (Regional),AIAN,Rented,6527,3220,0.5443249103494288,0.2685347343841214
2024,Region,Los Angeles (Regional),AIAN,Total,9882,4668,0.39995143273433703,0.18892666342884895
2024,Region,Los Angeles (Regional),All,Owned,785065,391690,0.3274781473362797,0.16338763736779424
2024,Region,Los Angeles (Regional),All,Owned With Mortgage,642568,310395,0.40496341219778276,0.19561916922276051
2024,Region,Los Angeles (Regional),All,Owned Without Mortgage,142497,81295,0.17579764463207553,0.10029312561222048
2024,Region,Los Angeles (Regional),All,Rented,1301256,682453,0.5269130347459329,0.2763433031636097
2024,Region,Los Angeles (Regional),All,Total,2086321,1074143,0.4286765118333293,0.22070423221076133
2024,Region,Los Angeles (Regional),Asian,Owned,158216,82583,0.31745356557401716,0.16569922009025043
2024,Region,Los Angeles (Regional),Asian,Owned With Mortgage,125817,62929,0.39788812568782966,0.1990088927681429
2024,Region,Los Angeles (Regional),Asian,Owned Without Mortgage,32399,19654,0.1778415733975925,0.10788290637230416
